SEDE_CODIGO;PERIODO_ID;PERIODO_ANIO;CARACTER_ID;CARACTER_CODIGO;CARACTER_NOMBRE
241378000278;5;2018;1;01;Académico
241378000294;5;2018;1;01;Académico
241378000324;5;2018;1;01;Académico
241378000332;5;2018;1;01;Académico
241378000359;5;2018;1;01;Académico
241378000375;5;2018;1;01;Académico
241378000405;5;2018;1;01;Académico
241378000413;5;2018;1;01;Académico
241378000421;5;2018;1;01;Académico
241378000430;5;2018;1;01;Académico
241378000448;5;2018;1;01;Académico
241378000456;5;2018;1;01;Académico
241378000511;5;2018;1;01;Académico
241378000521;5;2018;1;01;Académico
241378000537;5;2018;1;01;Académico
241378000553;5;2018;1;01;Académico
241378000561;5;2018;1;01;Académico
241378000600;5;2018;1;01;Académico
241396000030;5;2018;1;01;Académico
241396000048;5;2018;1;01;Académico
241396000056;5;2018;1;01;Académico
241396000072;5;2018;1;01;Académico
241396000081;5;2018;1;01;Académico
241396000099;5;2018;1;01;Académico
241396000111;5;2018;1;01;Académico
241396000129;5;2018;1;01;Académico
241396000153;5;2018;1;01;Académico
241396002377;5;2018;1;01;Académico
241396002385;5;2018;1;01;Académico
241396002393;5;2018;1;01;Académico
241396002416;5;2018;1;01;Académico
241396002431;5;2018;1;01;Académico
241396002440;5;2018;1;01;Académico
241396002491;5;2018;1;01;Académico
241396002504;5;2018;1;01;Académico
241396002512;5;2018;1;01;Académico
241396800010;5;2018;1;01;Académico
241396800028;5;2018;1;01;Académico
241483000011;5;2018;1;01;Académico
241483000071;5;2018;1;01;Académico
241483000089;5;2018;1;01;Académico
241483000101;5;2018;1;01;Académico
241483000119;5;2018;1;01;Académico
241483000127;5;2018;1;01;Académico
241483000135;5;2018;1;01;Académico
241483000143;5;2018;1;01;Académico
241483000186;5;2018;1;01;Académico
241483000208;5;2018;1;01;Académico
241483000232;5;2018;1;01;Académico
241483000241;5;2018;1;01;Académico
241483000259;5;2018;1;01;Académico
241483000267;5;2018;1;01;Académico
241483000275;5;2018;1;01;Académico
241483000283;5;2018;1;01;Académico
241483000291;5;2018;1;01;Académico
241483000305;5;2018;1;01;Académico
241483000313;5;2018;1;01;Académico
241503000013;5;2018;1;01;Académico
241503000056;5;2018;1;01;Académico
241503000072;5;2018;1;01;Académico
241503000081;5;2018;1;01;Académico
241503000102;5;2018;1;01;Académico
241503000129;5;2018;1;01;Académico
241503000145;5;2018;1;01;Académico
241503000153;5;2018;1;01;Académico
241503000161;5;2018;1;01;Académico
241503000170;5;2018;1;01;Académico
241503000218;5;2018;1;01;Académico
241503000226;5;2018;1;01;Académico
241503000234;5;2018;1;01;Académico
241503000251;5;2018;1;01;Académico
241503000285;5;2018;1;01;Académico
241503000331;5;2018;1;01;Académico
241503000358;5;2018;1;01;Académico
241503000374;5;2018;1;01;Académico
241503000382;5;2018;1;01;Académico
241503000391;5;2018;1;01;Académico
241503000439;5;2018;1;01;Académico
241503000447;5;2018;1;01;Académico
241503000463;5;2018;1;01;Académico
241503000471;5;2018;1;01;Académico
241503000480;5;2018;1;01;Académico
241518000010;5;2018;1;01;Académico
241518000109;5;2018;1;01;Académico
241518000168;5;2018;1;01;Académico
241518000184;5;2018;1;01;Académico
241518000222;5;2018;1;01;Académico
241518000231;5;2018;1;01;Académico
241518000265;5;2018;1;01;Académico
241518000281;5;2018;1;01;Académico
241518000290;5;2018;1;01;Académico
241518000320;5;2018;1;01;Académico
241518000346;5;2018;1;01;Académico
241518000354;5;2018;1;01;Académico
241518000362;5;2018;1;01;Académico
241518000371;5;2018;1;01;Académico
241518000401;5;2018;1;01;Académico
241518000435;5;2018;1;01;Académico
241518000451;5;2018;1;01;Académico
241518000478;5;2018;1;01;Académico
241518000494;5;2018;1;01;Académico
241524000056;5;2018;1;01;Académico
241524000064;5;2018;1;01;Académico
241524000099;5;2018;1;01;Académico
241524000111;5;2018;1;01;Académico
241524000129;5;2018;1;01;Académico
241524000137;5;2018;1;01;Académico
241524000153;5;2018;1;01;Académico
241524000161;5;2018;1;01;Académico
241524000170;5;2018;1;01;Académico
241524000188;5;2018;1;01;Académico
241548000243;5;2018;1;01;Académico
241548000251;5;2018;1;01;Académico
241548000260;5;2018;1;01;Académico
241548000316;5;2018;1;01;Académico
241548000324;5;2018;1;01;Académico
241548000332;5;2018;1;01;Académico
241548000359;5;2018;1;01;Académico
241548000375;5;2018;1;01;Académico
241548000405;5;2018;1;01;Académico
241548000413;5;2018;1;01;Académico
241548000430;5;2018;1;01;Académico
241548000448;5;2018;1;01;Académico
241548000456;5;2018;1;01;Académico
241548000464;5;2018;1;01;Académico
241548000472;5;2018;1;01;Académico
241548000481;5;2018;1;01;Académico
241548000499;5;2018;1;01;Académico
241548000502;5;2018;1;01;Académico
241548000511;5;2018;1;01;Académico
241548000529;5;2018;1;01;Académico
241548000537;5;2018;1;01;Académico
241548000602;5;2018;1;01;Académico
241548000634;5;2018;1;01;Académico
241551000068;5;2018;1;01;Académico
241551000076;5;2018;1;01;Académico
241551000084;5;2018;1;01;Académico
241551000092;5;2018;1;01;Académico
241551000106;5;2018;1;01;Académico
241551000114;5;2018;1;01;Académico
241551000122;5;2018;1;01;Académico
241551000131;5;2018;1;01;Académico
241551000149;5;2018;1;01;Académico
241551000165;5;2018;1;01;Académico
241551000173;5;2018;1;01;Académico
241551000190;5;2018;1;01;Académico
241551000220;5;2018;1;01;Académico
241551000335;5;2018;1;01;Académico
241551000360;5;2018;1;01;Académico
241551000378;5;2018;1;01;Académico
241551000408;5;2018;1;01;Académico
241551000416;5;2018;1;01;Académico
241551000424;5;2018;1;01;Académico
241551000432;5;2018;1;01;Académico
241551000459;5;2018;1;01;Académico
241551000467;5;2018;1;01;Académico
241551000475;5;2018;1;01;Académico
241551000483;5;2018;1;01;Académico
241551000505;5;2018;1;01;Académico
241551000513;5;2018;1;01;Académico
241551000556;5;2018;1;01;Académico
241551000564;5;2018;1;01;Académico
241551000572;5;2018;1;01;Académico
241551000599;5;2018;1;01;Académico
241551000602;5;2018;1;01;Académico
241551000611;5;2018;1;01;Académico
241551000653;5;2018;1;01;Académico
241551000670;5;2018;1;01;Académico
241551000688;5;2018;1;01;Académico
241551000696;5;2018;1;01;Académico
241551000718;5;2018;1;01;Académico
241551000734;5;2018;1;01;Académico
241551000742;5;2018;1;01;Académico
241551000840;5;2018;1;01;Académico
241551000858;5;2018;1;01;Académico
241551000891;5;2018;1;01;Académico
241551000904;5;2018;1;01;Académico
241551000939;5;2018;1;01;Académico
241551000947;5;2018;1;01;Académico
241551000955;5;2018;1;01;Académico
241551000980;5;2018;1;01;Académico
241551000998;5;2018;1;01;Académico
241551001005;5;2018;1;01;Académico
241551001048;5;2018;1;01;Académico
241551001056;5;2018;1;01;Académico
241551001064;5;2018;1;01;Académico
241551001072;5;2018;1;01;Académico
241551001099;5;2018;1;01;Académico
241551001102;5;2018;1;01;Académico
241551001137;5;2018;1;01;Académico
241551001242;5;2018;1;01;Académico
241551001277;5;2018;1;01;Académico
241551001285;5;2018;1;01;Académico
241551001307;5;2018;1;01;Académico
241551001315;5;2018;1;01;Académico
241551001366;5;2018;1;01;Académico
241551001421;5;2018;1;01;Académico
241551001447;5;2018;1;01;Académico
241551001455;5;2018;1;01;Académico
241660000019;5;2018;1;01;Académico
241660000027;5;2018;1;01;Académico
241660000035;5;2018;1;01;Académico
241660000043;5;2018;1;01;Académico
241660000078;5;2018;1;01;Académico
241660000094;5;2018;1;01;Académico
241660000108;5;2018;1;01;Académico
241660000124;5;2018;1;01;Académico
241660000132;5;2018;1;01;Académico
241660000141;5;2018;1;01;Académico
241660000159;5;2018;1;01;Académico
241660000167;5;2018;1;01;Académico
241660000183;5;2018;1;01;Académico
241660000191;5;2018;1;01;Académico
241660000205;5;2018;1;01;Académico
241660000213;5;2018;1;01;Académico
241660000221;5;2018;1;01;Académico
241660000230;5;2018;1;01;Académico
241660000302;5;2018;1;01;Académico
241660000311;5;2018;1;01;Académico
241660000329;5;2018;1;01;Académico
241660000337;5;2018;1;01;Académico
241660000345;5;2018;1;01;Académico
241660000353;5;2018;1;01;Académico
241660000361;5;2018;1;01;Académico
241660000370;5;2018;1;01;Académico
241660000400;5;2018;1;01;Académico
241660000434;5;2018;1;01;Académico
241660000451;5;2018;1;01;Académico
241660000477;5;2018;1;01;Académico
241660000485;5;2018;1;01;Académico
241660000493;5;2018;1;01;Académico
241660000507;5;2018;1;01;Académico
241660000515;5;2018;1;01;Académico
241660000523;5;2018;1;01;Académico
241660000531;5;2018;1;01;Académico
241660000582;5;2018;1;01;Académico
241668000026;5;2018;1;01;Académico
241668000042;5;2018;1;01;Académico
241668000051;5;2018;1;01;Académico
241668000077;5;2018;1;01;Académico
241668000085;5;2018;1;01;Académico
241668000107;5;2018;1;01;Académico
241668000115;5;2018;1;01;Académico
241668000123;5;2018;1;01;Académico
241668000131;5;2018;1;01;Académico
241668000140;5;2018;1;01;Académico
241668000158;5;2018;1;01;Académico
241668000174;5;2018;1;01;Académico
241668000182;5;2018;1;01;Académico
241668000204;5;2018;1;01;Académico
241668000212;5;2018;1;01;Académico
241668000221;5;2018;1;01;Académico
241668000255;5;2018;1;01;Académico
241668000263;5;2018;1;01;Académico
241668000280;5;2018;1;01;Académico
241668000298;5;2018;1;01;Académico
241668000301;5;2018;1;01;Académico
241668000310;5;2018;1;01;Académico
241668000506;5;2018;1;01;Académico
241668000514;5;2018;1;01;Académico
241668000522;5;2018;1;01;Académico
241668000531;5;2018;1;01;Académico
241668000590;5;2018;1;01;Académico
241668000603;5;2018;1;01;Académico
241668000611;5;2018;1;01;Académico
241668000620;5;2018;1;01;Académico
241668000638;5;2018;1;01;Académico
241668000646;5;2018;1;01;Académico
241668000654;5;2018;1;01;Académico
241668000662;5;2018;1;01;Académico
241668000671;5;2018;1;01;Académico
241668000701;5;2018;1;01;Académico
241668000727;5;2018;1;01;Académico
241668000735;5;2018;1;01;Académico
241668000743;5;2018;1;01;Académico
241668000751;5;2018;1;01;Académico
241668000760;5;2018;1;01;Académico
241668000778;5;2018;1;01;Académico
241668000867;5;2018;1;01;Académico
241668000875;5;2018;1;01;Académico
241668000883;5;2018;1;01;Académico
241668000891;5;2018;1;01;Académico
241668000905;5;2018;1;01;Académico
241668000913;5;2018;1;01;Académico
241668000921;5;2018;1;01;Académico
241668000948;5;2018;1;01;Académico
241770000421;5;2018;1;01;Académico
241770000448;5;2018;1;01;Académico
241770000456;5;2018;1;01;Académico
241770000464;5;2018;1;01;Académico
241770000472;5;2018;1;01;Académico
241770000481;5;2018;1;01;Académico
241770000529;5;2018;1;01;Académico
241770000626;5;2018;1;01;Académico
241770000634;5;2018;1;01;Académico
241770000642;5;2018;1;01;Académico
241770000651;5;2018;1;01;Académico
241770000669;5;2018;1;01;Académico
241770000677;5;2018;1;01;Académico
241770000685;5;2018;1;01;Académico
241770000693;5;2018;1;01;Académico
241770000707;5;2018;1;01;Académico
241770000715;5;2018;1;01;Académico
241770000723;5;2018;1;01;Académico
241770000731;5;2018;1;01;Académico
241770000740;5;2018;1;01;Académico
241770000758;5;2018;1;01;Académico
241770000774;5;2018;1;01;Académico
241770000782;5;2018;1;01;Académico
241770000791;5;2018;1;01;Académico
241770000804;5;2018;1;01;Académico
241770000898;5;2018;1;01;Académico
241770000901;5;2018;1;01;Académico
241770000910;5;2018;1;01;Académico
241770000944;5;2018;1;01;Académico
241770000952;5;2018;1;01;Académico
241770000961;5;2018;1;01;Académico
241791000014;5;2018;1;01;Académico
241791000022;5;2018;1;01;Académico
241791000049;5;2018;1;01;Académico
241791000057;5;2018;1;01;Académico
241791000065;5;2018;1;01;Académico
241791000081;5;2018;1;01;Académico
241791000090;5;2018;1;01;Académico
241791000103;5;2018;1;01;Académico
241791000111;5;2018;1;01;Académico
241791000120;5;2018;1;01;Académico
241791000146;5;2018;1;01;Académico
241791000197;5;2018;1;01;Académico
241791000260;5;2018;1;01;Académico
241791000286;5;2018;1;01;Académico
241791000294;5;2018;1;01;Académico
241791000316;5;2018;1;01;Académico
241791000332;5;2018;1;01;Académico
241791000383;5;2018;1;01;Académico
241791000391;5;2018;1;01;Académico
241791000405;5;2018;1;01;Académico
241791000413;5;2018;1;01;Académico
241791000421;5;2018;1;01;Académico
241791000456;5;2018;1;01;Académico
241791000464;5;2018;1;01;Académico
241791000472;5;2018;1;01;Académico
241791000481;5;2018;1;01;Académico
241791000499;5;2018;1;01;Académico
241791000537;5;2018;1;01;Académico
241791000545;5;2018;1;01;Académico
241791000553;5;2018;1;01;Académico
241791000561;5;2018;1;01;Académico
241791000570;5;2018;1;01;Académico
241791000596;5;2018;1;01;Académico
241791000626;5;2018;1;01;Académico
241791000634;5;2018;1;01;Académico
241791000677;5;2018;1;01;Académico
241791000707;5;2018;1;01;Académico
241791000715;5;2018;1;01;Académico
241791000731;5;2018;1;01;Académico
241791000740;5;2018;1;01;Académico
241791000766;5;2018;1;01;Académico
241791000782;5;2018;1;01;Académico
241791000791;5;2018;1;01;Académico
241791000804;5;2018;1;01;Académico
241791000812;5;2018;1;01;Académico
241791000821;5;2018;1;01;Académico
241797000067;5;2018;1;01;Académico
241797000075;5;2018;1;01;Académico
241797000091;5;2018;1;01;Académico
241797000113;5;2018;1;01;Académico
241797000181;5;2018;1;01;Académico
241797000245;5;2018;1;01;Académico
241797000261;5;2018;1;01;Académico
241797000300;5;2018;1;01;Académico
241797000369;5;2018;1;01;Académico
241797000377;5;2018;1;01;Académico
241797000385;5;2018;1;01;Académico
241797000393;5;2018;1;01;Académico
241797000423;5;2018;1;01;Académico
241797000458;5;2018;1;01;Académico
241797000474;5;2018;1;01;Académico
241807000443;5;2018;1;01;Académico
241807000451;5;2018;1;01;Académico
241807000460;5;2018;1;01;Académico
241807000494;5;2018;1;01;Académico
241807000575;5;2018;1;01;Académico
241807000583;5;2018;1;01;Académico
241807000613;5;2018;1;01;Académico
241807000745;5;2018;1;01;Académico
241807000753;5;2018;1;01;Académico
241872000051;5;2018;1;01;Académico
241872000116;5;2018;1;01;Académico
241872000141;5;2018;1;01;Académico
241872000159;5;2018;1;01;Académico
241872000175;5;2018;1;01;Académico
241872000191;5;2018;1;01;Académico
241872000311;5;2018;1;01;Académico
241872000329;5;2018;1;01;Académico
241872000388;5;2018;1;01;Académico
241872000426;5;2018;1;01;Académico
241872000434;5;2018;1;01;Académico
241872000442;5;2018;1;01;Académico
241872000469;5;2018;1;01;Académico
241872000469;5;2018;2;02;Técnico
241885000077;5;2018;1;01;Académico
241885000093;5;2018;1;01;Académico
241885000174;5;2018;1;01;Académico
241885000191;5;2018;1;01;Académico
244001000035;5;2018;1;01;Académico
244001000043;5;2018;1;01;Académico
244001000086;5;2018;1;01;Académico
244001000418;5;2018;1;01;Académico
244001000515;5;2018;1;01;Académico
244001000582;5;2018;1;01;Académico
244001000639;5;2018;1;01;Académico
244001000647;5;2018;1;01;Académico
244001000671;5;2018;1;01;Académico
244001000787;5;2018;1;01;Académico
244001000787;5;2018;2;02;Técnico
244001000833;5;2018;1;01;Académico
244001000868;5;2018;1;01;Académico
244001000906;5;2018;1;01;Académico
244001000914;5;2018;1;01;Académico
244001000949;5;2018;1;01;Académico
244001000973;5;2018;1;01;Académico
244001001104;5;2018;1;01;Académico
244001001112;5;2018;1;01;Académico
244001001384;5;2018;1;01;Académico
244001001520;5;2018;1;01;Académico
244001001546;5;2018;1;01;Académico
244001001562;5;2018;1;01;Académico
244001001635;5;2018;1;01;Académico
244001001635;5;2018;2;02;Técnico
244001001678;5;2018;1;01;Académico
244001001724;5;2018;1;01;Académico
244001001805;5;2018;1;01;Académico
244001001988;5;2018;1;01;Académico
244001002097;5;2018;1;01;Académico
244001002305;5;2018;1;01;Académico
244001002356;5;2018;1;01;Académico
244001002372;5;2018;1;01;Académico
244001002437;5;2018;1;01;Académico
244001002704;5;2018;1;01;Académico
244001002747;5;2018;1;01;Académico
244001002763;5;2018;1;01;Académico
244001002780;5;2018;1;01;Académico
244001002879;5;2018;1;01;Académico
244001002887;5;2018;1;01;Académico
244001002895;5;2018;1;01;Académico
244001002933;5;2018;1;01;Académico
244001002950;5;2018;1;01;Académico
244001002968;5;2018;1;01;Académico
244001002976;5;2018;1;01;Académico
244001002992;5;2018;1;01;Académico
244001003026;5;2018;1;01;Académico
244001003042;5;2018;1;01;Académico
244001003051;5;2018;1;01;Académico
244001003069;5;2018;1;01;Académico
244001003093;5;2018;1;01;Académico
244001003158;5;2018;1;01;Académico
244001003191;5;2018;1;01;Académico
244001003212;5;2018;1;01;Académico
244001003298;5;2018;1;01;Académico
244001003301;5;2018;1;01;Académico
244001003310;5;2018;1;01;Académico
244001003336;5;2018;1;01;Académico
244001003409;5;2018;1;01;Académico
244001003433;5;2018;1;01;Académico
244001003476;5;2018;1;01;Académico
244001003484;5;2018;1;01;Académico
244001003514;5;2018;1;01;Académico
244001003581;5;2018;1;01;Académico
244001003620;5;2018;1;01;Académico
244001003638;5;2018;1;01;Académico
244001003654;5;2018;1;01;Académico
244001003719;5;2018;1;01;Académico
244001003727;5;2018;1;01;Académico
244001003786;5;2018;1;01;Académico
244001004138;5;2018;1;01;Académico
244001004146;5;2018;1;01;Académico
244001004154;5;2018;1;01;Académico
244001004171;5;2018;1;01;Académico
244001004189;5;2018;1;01;Académico
244001004197;5;2018;1;01;Académico
244078000241;5;2018;1;01;Académico
244078000313;5;2018;1;01;Académico
244078000542;5;2018;1;01;Académico
244078000577;5;2018;1;01;Académico
244078000704;5;2018;1;01;Académico
244078000712;5;2018;1;01;Académico
244078000828;5;2018;1;01;Académico
244078000852;5;2018;1;01;Académico
244078000861;5;2018;1;01;Académico
244078000879;5;2018;1;01;Académico
244078000976;5;2018;1;01;Académico
244078001042;5;2018;1;01;Académico
244078001191;5;2018;1;01;Académico
244078001204;5;2018;1;01;Académico
244078001328;5;2018;1;01;Académico
244078001336;5;2018;1;01;Académico
244078001441;5;2018;1;01;Académico
244078001450;5;2018;1;01;Académico
244078001484;5;2018;1;01;Académico
244078001506;5;2018;1;01;Académico
244078001514;5;2018;1;01;Académico
244090000060;5;2018;1;01;Académico
244090000124;5;2018;1;01;Académico
244090000132;5;2018;1;01;Académico
244090002984;5;2018;1;01;Académico
244090002992;5;2018;1;01;Académico
244090003018;5;2018;1;01;Académico
244090003026;5;2018;1;01;Académico
244090003042;5;2018;1;01;Académico
244090003051;5;2018;1;01;Académico
244090003069;5;2018;1;01;Académico
244090003077;5;2018;1;01;Académico
244090003085;5;2018;1;01;Académico
244090003131;5;2018;1;01;Académico
244090003140;5;2018;1;01;Académico
244090003158;5;2018;1;01;Académico
244098000034;5;2018;1;01;Académico
244098000042;5;2018;1;01;Académico
244098001138;5;2018;1;01;Académico
244110000045;5;2018;1;01;Académico
244279000010;5;2018;1;01;Académico
244279000061;5;2018;1;01;Académico
244279000141;5;2018;1;01;Académico
244279000176;5;2018;1;01;Académico
244279000184;5;2018;1;01;Académico
244279000206;5;2018;1;01;Académico
244279000214;5;2018;1;01;Académico
244279000222;5;2018;1;01;Académico
244279000338;5;2018;1;01;Académico
244279000354;5;2018;1;01;Académico
244279000826;5;2018;1;01;Académico
244279000869;5;2018;1;01;Académico
244279000885;5;2018;1;01;Académico
244279000907;5;2018;1;01;Académico
244279000940;5;2018;1;01;Académico
244279000966;5;2018;1;01;Académico
244279000982;5;2018;1;01;Académico
244279000991;5;2018;1;01;Académico
244279001008;5;2018;1;01;Académico
244279001016;5;2018;1;01;Académico
244279001041;5;2018;1;01;Académico
244279001156;5;2018;1;01;Académico
244279001300;5;2018;1;01;Académico
244279001300;5;2018;2;02;Técnico
244279001415;5;2018;1;01;Académico
244279001512;5;2018;1;01;Académico
244279001521;5;2018;1;01;Académico
244378000030;5;2018;1;01;Académico
244378000056;5;2018;1;01;Académico
244378000064;5;2018;1;01;Académico
244378001214;5;2018;1;01;Académico
244378001249;5;2018;1;01;Académico
244378001281;5;2018;1;01;Académico
244378001290;5;2018;1;01;Académico
244420000495;5;2018;1;01;Académico
244420000509;5;2018;1;01;Académico
244430000019;5;2018;1;01;Académico
244430000043;5;2018;1;01;Académico
244430000051;5;2018;1;01;Académico
244430000060;5;2018;1;01;Académico
244430000078;5;2018;1;01;Académico
244430000086;5;2018;1;01;Académico
244430000094;5;2018;1;01;Académico
244430000116;5;2018;1;01;Académico
244430000256;5;2018;1;01;Académico
244430000302;5;2018;1;01;Académico
244430000311;5;2018;1;01;Académico
244430000426;5;2018;1;01;Académico
244430000469;5;2018;2;02;Técnico
244430000850;5;2018;1;01;Académico
244430000868;5;2018;1;01;Académico
244430000884;5;2018;1;01;Académico
244430000949;5;2018;1;01;Académico
244430001139;5;2018;1;01;Académico
244430001180;5;2018;1;01;Académico
244430001287;5;2018;1;01;Académico
244430001350;5;2018;1;01;Académico
244430001392;5;2018;1;01;Académico
244430001406;5;2018;1;01;Académico
244430001406;5;2018;2;02;Técnico
244430001490;5;2018;1;01;Académico
244430001503;5;2018;1;01;Académico
244430001562;5;2018;1;01;Académico
244430001589;5;2018;1;01;Académico
244430001619;5;2018;1;01;Académico
244430001635;5;2018;1;01;Académico
244430001660;5;2018;1;01;Académico
244430001694;5;2018;1;01;Académico
244430001716;5;2018;1;01;Académico
244430001724;5;2018;1;01;Académico
244430001767;5;2018;1;01;Académico
244430001775;5;2018;1;01;Académico
244430001791;5;2018;1;01;Académico
244430004260;5;2018;1;01;Académico
244430004294;5;2018;1;01;Académico
244430004308;5;2018;1;01;Académico
244430004316;5;2018;1;01;Académico
244430004383;5;2018;1;01;Académico
244430004391;5;2018;1;01;Académico
244430004413;5;2018;1;01;Académico
244430004421;5;2018;1;01;Académico
244430004430;5;2018;1;01;Académico
244430004448;5;2018;1;01;Académico
244430004456;5;2018;1;01;Académico
244430004464;5;2018;1;01;Académico
244430004472;5;2018;1;01;Académico
244430004481;5;2018;1;01;Académico
244430004499;5;2018;1;01;Académico
244430004502;5;2018;1;01;Académico
244430004529;5;2018;1;01;Académico
244430004537;5;2018;1;01;Académico
244430004545;5;2018;1;01;Académico
244430004561;5;2018;1;01;Académico
244430004570;5;2018;1;01;Académico
244430004596;5;2018;1;01;Académico
244430004600;5;2018;1;01;Académico
244430004618;5;2018;1;01;Académico
244430004634;5;2018;1;01;Académico
244430004642;5;2018;1;01;Académico
244430004651;5;2018;1;01;Académico
244430004669;5;2018;1;01;Académico
244430004677;5;2018;1;01;Académico
244430004685;5;2018;1;01;Académico
244430004693;5;2018;1;01;Académico
244430004707;5;2018;1;01;Académico
244430004715;5;2018;1;01;Académico
244430800015;5;2018;1;01;Académico
244430800023;5;2018;1;01;Académico
244430800031;5;2018;1;01;Académico
244430800066;5;2018;1;01;Académico
244430800074;5;2018;1;01;Académico
244430800082;5;2018;1;01;Académico
244430800091;5;2018;1;01;Académico
244430800104;5;2018;1;01;Académico
244430800112;5;2018;1;01;Académico
244430800121;5;2018;1;01;Académico
244430800139;5;2018;1;01;Académico
244560000011;5;2018;1;01;Académico
244560000037;5;2018;1;01;Académico
244560000100;5;2018;1;01;Académico
244560000151;5;2018;1;01;Académico
244560000223;5;2018;1;01;Académico
244560000223;5;2018;2;02;Técnico
244560000240;5;2018;1;01;Académico
244560000321;5;2018;1;01;Académico
244560000363;5;2018;1;01;Académico
244560000410;5;2018;1;01;Académico
244560000444;5;2018;1;01;Académico
244560000479;5;2018;1;01;Académico
244560000517;5;2018;1;01;Académico
244560000533;5;2018;1;01;Académico
244560000541;5;2018;1;01;Académico
244560000550;5;2018;1;01;Académico
244560000568;5;2018;1;01;Académico
244560000606;5;2018;1;01;Académico
244560000622;5;2018;1;01;Académico
244560000681;5;2018;1;01;Académico
244560000762;5;2018;1;01;Académico
244560000886;5;2018;1;01;Académico
244560000975;5;2018;1;01;Académico
244560001017;5;2018;1;01;Académico
244560001050;5;2018;1;01;Académico
244560001106;5;2018;1;01;Académico
244560001122;5;2018;1;01;Académico
244560001131;5;2018;1;01;Académico
244560001157;5;2018;1;01;Académico
244560001165;5;2018;1;01;Académico
244560001173;5;2018;1;01;Académico
244560001181;5;2018;1;01;Académico
244560001203;5;2018;1;01;Académico
244560001211;5;2018;1;01;Académico
244560001238;5;2018;1;01;Académico
244560001262;5;2018;1;01;Académico
244560001271;5;2018;1;01;Académico
244560001319;5;2018;1;01;Académico
244560001327;5;2018;1;01;Académico
244560001378;5;2018;1;01;Académico
244560001416;5;2018;1;01;Académico
244560001459;5;2018;1;01;Académico
244560001556;5;2018;1;01;Académico
244560001564;5;2018;1;01;Académico
244560001572;5;2018;1;01;Académico
244560001581;5;2018;1;01;Académico
244560001599;5;2018;1;01;Académico
244560001602;5;2018;1;01;Académico
244560001611;5;2018;1;01;Académico
244560001637;5;2018;1;01;Académico
244560001645;5;2018;1;01;Académico
244560001653;5;2018;1;01;Académico
244560001661;5;2018;1;01;Académico
244560001670;5;2018;1;01;Académico
244560001688;5;2018;1;01;Académico
244560001696;5;2018;1;01;Académico
244560001700;5;2018;1;01;Académico
244560001718;5;2018;1;01;Académico
244560001726;5;2018;1;01;Académico
244560001734;5;2018;1;01;Académico
244560001742;5;2018;1;01;Académico
244560001751;5;2018;1;01;Académico
244560001769;5;2018;1;01;Académico
244560001777;5;2018;1;01;Académico
244560001793;5;2018;1;01;Académico
244560003478;5;2018;1;01;Académico
244560003494;5;2018;1;01;Académico
244560003516;5;2018;1;01;Académico
244560003524;5;2018;1;01;Académico
244560003575;5;2018;1;01;Académico
244560003583;5;2018;1;01;Académico
244560003591;5;2018;1;01;Académico
244560003605;5;2018;1;01;Académico
244560003613;5;2018;1;01;Académico
244560003621;5;2018;1;01;Académico
244560003630;5;2018;1;01;Académico
244560003648;5;2018;1;01;Académico
244560003656;5;2018;1;01;Académico
244560003664;5;2018;1;01;Académico
244560003699;5;2018;1;01;Académico
244560003702;5;2018;1;01;Académico
244560003729;5;2018;1;01;Académico
244560003737;5;2018;1;01;Académico
244560003745;5;2018;1;01;Académico
244560003753;5;2018;1;01;Académico
244560003761;5;2018;1;01;Académico
244560003770;5;2018;1;01;Académico
244560003796;5;2018;1;01;Académico
244560003800;5;2018;1;01;Académico
244560003818;5;2018;1;01;Académico
244560003826;5;2018;1;01;Académico
244560003834;5;2018;1;01;Académico
244560003851;5;2018;1;01;Académico
244560003869;5;2018;1;01;Académico
244560003877;5;2018;1;01;Académico
244560003885;5;2018;1;01;Académico
244560003893;5;2018;1;01;Académico
244560003907;5;2018;1;01;Académico
244560003915;5;2018;1;01;Académico
244560003923;5;2018;1;01;Académico
244560003966;5;2018;1;01;Académico
244560003991;5;2018;1;01;Académico
244560004008;5;2018;1;01;Académico
244560004016;5;2018;1;01;Académico
244560004024;5;2018;1;01;Académico
244560004032;5;2018;1;01;Académico
244560004041;5;2018;1;01;Académico
244560004059;5;2018;1;01;Académico
244560004067;5;2018;1;01;Académico
244560004083;5;2018;1;01;Académico
244560004091;5;2018;1;01;Académico
244560004105;5;2018;1;01;Académico
244560004113;5;2018;1;01;Académico
244560004130;5;2018;1;01;Académico
244560004148;5;2018;1;01;Académico
244560004156;5;2018;1;01;Académico
244560004164;5;2018;1;01;Académico
244560004172;5;2018;1;01;Académico
244560004199;5;2018;1;01;Académico
244560004202;5;2018;1;01;Académico
244560004229;5;2018;1;01;Académico
244560004237;5;2018;1;01;Académico
244560004245;5;2018;1;01;Académico
244560004253;5;2018;1;01;Académico
244560800009;5;2018;1;01;Académico
244560800017;5;2018;1;01;Académico
244560800033;5;2018;1;01;Académico
244650000079;5;2018;1;01;Académico
244650000095;5;2018;1;01;Académico
244650000117;5;2018;1;01;Académico
244650000133;5;2018;1;01;Académico
244650000141;5;2018;1;01;Académico
244650000150;5;2018;1;01;Académico
244650000168;5;2018;1;01;Académico
244650000184;5;2018;1;01;Académico
